Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
SRR7497167.20348,8242,0,NA,0,NA,0,0
SRR7497167.20349,1900,0,NA,0,NA,0,0
SRR7497167.20350,1693,0,NA,0,NA,0,0
SRR7497167.20351,1414,0,NA,0,NA,0,0
SRR7497167.20352,2511,0,NA,0,NA,0,0
SRR7497167.20353,3246,0,NA,0,NA,0,0
SRR7497167.20354,7132,0,NA,0,NA,0,0
SRR7497167.20355,678,0,NA,0,NA,0,0
SRR7497167.20356,1472,0,NA,0,NA,0,0
SRR7497167.20357,2945,0,NA,0,NA,0,0
SRR7497167.20358,612,0,NA,0,NA,0,0
SRR7497167.20359,9457,0,NA,0,NA,0,0
SRR7497167.20360,397,0,NA,0,NA,0,0
SRR7497167.20361,3445,0,NA,0,NA,0,0
SRR7497167.20362,931,0,NA,0,NA,0,0
SRR7497167.20363,3934,0,NA,0,NA,0,0
SRR7497167.20364,7896,0,NA,0,NA,0,0
SRR7497167.20365,5444,0,NA,0,NA,0,0
SRR7497167.20366,2348,0,NA,0,NA,0,0
SRR7497167.20367,8705,0,NA,0,NA,0,0
SRR7497167.20368,5656,0.00017762,666,1,NA,0,1
SRR7497167.20369,5771,0,NA,0,NA,0,0
SRR7497167.20370,2907,0,NA,0,NA,0,0
SRR7497167.20371,2630,0,NA,0,NA,0,0
SRR7497167.20372,1385,0,NA,0,NA,0,0
SRR7497167.20373,4521,0,NA,0,NA,0,0
SRR7497167.20374,439,0,NA,0,NA,0,0
SRR7497167.20375,1232,0,NA,0,NA,0,0
SRR7497167.20376,3498,0,NA,0,NA,0,0
SRR7497167.20377,7511,0,NA,0,NA,0,0
SRR7497167.20378,8903,0.000337952,5833,3,NA,0,1
SRR7497167.20379,3729,0,NA,0,NA,0,0
SRR7497167.20380,2535,0,NA,0,NA,0,0
SRR7497167.20381,6492,0,NA,0,NA,0,0
SRR7497167.20382,5683,0,NA,0,NA,0,0
SRR7497167.20383,4165,0,NA,0,NA,0,0
SRR7497167.20384,4738,0,NA,0,NA,0,0
SRR7497167.20385,1280,0,NA,0,NA,0,0
SRR7497167.20386,3516,0,NA,0,NA,0,0
SRR7497167.20387,742,0,NA,0,NA,0,0
SRR7497167.20388,5747,0,NA,0,NA,0,0
SRR7497167.20389,2585,0,NA,0,NA,0,0
SRR7497167.20390,1940,0,NA,0,NA,0,0
SRR7497167.20391,1013,0,NA,0,NA,0,0
SRR7497167.20392,927,0,NA,0,NA,0,0
SRR7497167.20393,4162,0,NA,0,NA,0,0
SRR7497167.20394,4036,0,NA,0,NA,0,0
SRR7497167.20395,3260,0,NA,0,NA,0,0
SRR7497167.20396,2059,0,NA,0,NA,0,0
SRR7497167.20397,6814,0,NA,0,NA,0,0
SRR7497167.20398,10781,0,NA,0,NA,0,0
SRR7497167.20399,2332,0,NA,0,NA,0,0
SRR7497167.20400,1894,0,NA,0,NA,0,0
SRR7497167.20401,5436,0,NA,0,NA,0,0
SRR7497167.20402,5568,0,NA,0,NA,0,0
SRR7497167.20403,1243,0,NA,0,NA,0,0
SRR7497167.20404,16839,0,NA,0,NA,0,0
SRR7497167.20405,631,0,NA,0,NA,0,0
SRR7497167.20406,3114,0,NA,0,NA,0,0
SRR7497167.20407,6213,0,NA,0,NA,0,0
SRR7497167.20408,3731,0.000269906,5833,1,NA,0,1
SRR7497167.20409,1228,0,NA,0,NA,0,0
SRR7497167.20410,666,0,NA,0,NA,0,0
SRR7497167.20411,3295,0.00152952,5501,5,NA,0,1
SRR7497167.20412,883,0,NA,0,NA,0,0
SRR7497167.20413,1514,0,NA,0,NA,0,0
SRR7497167.20414,9533,0.000210371,470,2,NA,0,1
SRR7497167.20415,3156,0,NA,0,NA,0,0
SRR7497167.20416,5309,0,NA,0,NA,0,0
SRR7497167.20417,1897,0,NA,0,NA,0,0
SRR7497167.20418,8674,0,NA,0,NA,0,0
SRR7497167.20419,525,0,NA,0,NA,0,0
SRR7497167.20420,1873,0,NA,0,NA,0,0
SRR7497167.20421,1115,0,NA,0,NA,0,0
SRR7497167.20422,3384,0,NA,0,NA,0,0
SRR7497167.20423,12332,0,NA,0,NA,0,0
SRR7497167.20424,1916,0,NA,0,NA,0,0
SRR7497167.20425,526,0,NA,0,NA,0,0
SRR7497167.20426,1993,0,NA,0,NA,0,0
SRR7497167.20427,2556,0,NA,0,NA,0,0
SRR7497167.20428,4109,0,NA,0,NA,0,0
SRR7497167.20429,2876,0,NA,0,NA,0,0
SRR7497167.20430,5863,0,NA,0,NA,0,0
SRR7497167.20431,9043,0,NA,0,NA,0,0
SRR7497167.20432,7991,0,NA,0,NA,0,0
SRR7497167.20433,4112,0,NA,0,NA,0,0
SRR7497167.20434,2385,0,NA,0,NA,0,0
SRR7497167.20435,5970,0,NA,0,NA,0,0
SRR7497167.20436,793,0,NA,0,NA,0,0
SRR7497167.20437,5077,0,NA,0,NA,0,0
SRR7497167.20438,8825,0,NA,0,NA,0,0
SRR7497167.20439,2026,0,NA,0,NA,0,0
SRR7497167.20440,6368,0,NA,0,NA,0,0
SRR7497167.20441,565,0,NA,0,NA,0,0
SRR7497167.20442,6308,0,NA,0,NA,0,0
SRR7497167.20443,2398,0,NA,0,NA,0,0
SRR7497167.20444,1519,0,NA,0,NA,0,0
SRR7497167.20445,1304,0,NA,0,NA,0,0
SRR7497167.20446,1473,0,NA,0,NA,0,0
SRR7497167.20447,1234,0,NA,0,NA,0,0
SRR7497167.20448,2968,0,NA,0,NA,0,0
SRR7497167.20449,6198,0,NA,0,NA,0,0
SRR7497167.20450,2397,0,NA,0,NA,0,0
SRR7497167.20451,2123,0,NA,0,NA,0,0
SRR7497167.20452,4005,0,NA,0,NA,0,0
SRR7497167.20453,1444,0,NA,0,NA,0,0
SRR7497167.20454,718,0,NA,0,NA,0,0
SRR7497167.20455,1518,0,NA,0,NA,0,0
SRR7497167.20456,8044,0,NA,0,NA,0,0
SRR7497167.20457,7316,0,NA,0,NA,0,0
SRR7497167.20458,994,0,NA,0,NA,0,0
SRR7497167.20459,3815,0,NA,0,NA,0,0
SRR7497167.20460,978,0,NA,0,NA,0,0
SRR7497167.20461,1097,0,NA,0,NA,0,0
SRR7497167.20462,7377,0,NA,0,NA,0,0
SRR7497167.20463,9959,0,NA,0,NA,0,0
SRR7497167.20464,5537,0.000725821,5833,4,NA,0,1
SRR7497167.20465,711,0,NA,0,NA,0,0
SRR7497167.20466,4508,0,NA,0,NA,0,0
SRR7497167.20467,4340,0,NA,0,NA,0,0
SRR7497167.20468,5022,0,NA,0,NA,0,0
SRR7497167.20469,4743,0,NA,0,NA,0,0
SRR7497167.20470,7162,0,NA,0,NA,0,0
SRR7497167.20471,1870,0,NA,0,NA,0,0
SRR7497167.20472,6349,0,NA,0,NA,0,0
SRR7497167.20473,3068,0,NA,0,NA,0,0
SRR7497167.20474,6433,0,NA,0,NA,0,0
SRR7497167.20475,2225,0,NA,0,NA,0,0
SRR7497167.20476,1491,0,NA,0,NA,0,0
SRR7497167.20477,1460,0,NA,0,NA,0,0
SRR7497167.20478,2662,0,NA,0,NA,0,0
SRR7497167.20479,626,0,NA,0,NA,0,0
SRR7497167.20480,8104,0,NA,0,NA,0,0
SRR7497167.20481,1389,0,NA,0,NA,0,0
SRR7497167.20482,3517,0,NA,0,NA,0,0
SRR7497167.20483,733,0,NA,0,NA,0,0
SRR7497167.20484,4990,0,NA,0,NA,0,0
SRR7497167.20485,11005,0,NA,0,NA,0,0
SRR7497167.20486,1597,0,NA,0,NA,0,0
SRR7497167.20487,3063,0,NA,0,NA,0,0
SRR7497167.20488,6214,0,NA,0,NA,0,0
SRR7497167.20489,504,0,NA,0,NA,0,0
SRR7497167.20490,1537,0,NA,0,NA,0,0
SRR7497167.20491,1459,0,NA,0,NA,0,0
SRR7497167.20492,5148,0,NA,0,NA,0,0
SRR7497167.20493,4154,0,NA,0,NA,0,0
SRR7497167.20494,4308,0,NA,0,NA,0,0
SRR7497167.20495,3500,0,NA,0,NA,0,0
SRR7497167.20496,5505,0,NA,0,NA,0,0
SRR7497167.20497,10756,0,NA,0,NA,0,0
SRR7497167.20498,6917,0,NA,0,NA,0,0
SRR7497167.20499,1779,0,NA,0,NA,0,0
SRR7497167.20500,2669,0,NA,0,NA,0,0
SRR7497167.20501,3219,0,NA,0,NA,0,0
SRR7497167.20502,3415,0,NA,0,NA,0,0
SRR7497167.20503,2688,0,NA,0,NA,0,0
SRR7497167.20504,1740,0,NA,0,NA,0,0
SRR7497167.20505,1477,0,NA,0,NA,0,0
SRR7497167.20506,10798,0,NA,0,NA,0,0
SRR7497167.20507,617,0,NA,0,NA,0,0
SRR7497167.20508,1687,0,NA,0,NA,0,0
SRR7497167.20509,2322,0,NA,0,NA,0,0
SRR7497167.20510,443,0,NA,0,NA,0,0
SRR7497167.20511,6074,0,NA,0,NA,0,0
SRR7497167.20512,15260,0,NA,0,NA,0,0
SRR7497167.20513,12135,0,NA,0,NA,0,0
SRR7497167.20514,1062,0,NA,0,NA,0,0
SRR7497167.20515,2734,0,NA,0,NA,0,0
SRR7497167.20516,1930,0.00052521,5501,1,NA,0,1
SRR7497167.20517,6652,0,NA,0,NA,0,0
SRR7497167.20518,7437,0,NA,0,NA,0,0
SRR7497167.20519,552,0,NA,0,NA,0,0
SRR7497167.20520,7349,0,NA,0,NA,0,0
SRR7497167.20521,6517,0.000308119,5833,2,NA,0,1
SRR7497167.20522,1934,0,NA,0,NA,0,0
SRR7497167.20523,4252,0,NA,0,NA,0,0
SRR7497167.20524,7611,0,NA,0,NA,0,0
SRR7497167.20525,2448,0,NA,0,NA,0,0
SRR7497167.20526,8660,0,NA,0,NA,0,0
SRR7497167.20527,724,0,NA,0,NA,0,0
SRR7497167.20528,2673,0,NA,0,NA,0,0
SRR7497167.20529,466,0,NA,0,NA,0,0
SRR7497167.20530,10751,0,NA,0,NA,0,0
SRR7497167.20531,3955,0,NA,0,NA,0,0
SRR7497167.20532,2697,0,NA,0,NA,0,0
SRR7497167.20533,5253,0,NA,0,NA,0,0
SRR7497167.20534,6551,0,NA,0,NA,0,0
SRR7497167.20535,1407,0,NA,0,NA,0,0
SRR7497167.20536,5946,0,NA,0,NA,0,0
SRR7497167.20537,1315,0,NA,0,NA,0,0
SRR7497167.20538,1340,0,NA,0,NA,0,0
SRR7497167.20539,1160,0,NA,0,NA,0,0
SRR7497167.20540,2113,0,NA,0,NA,0,0
SRR7497167.20541,3284,0,NA,0,NA,0,0
SRR7497167.20542,1019,0,NA,0,NA,0,0
SRR7497167.20543,6662,0,NA,0,NA,0,0
SRR7497167.20544,4053,0.00372486,5501,15,NA,0,1
SRR7497167.20545,1831,0,NA,0,NA,0,0
SRR7497167.20546,7756,0,NA,0,NA,0,0
SRR7497167.20547,6558,0,NA,0,NA,0,0
SRR7497167.20548,1168,0,NA,0,NA,0,0
SRR7497167.20549,5032,0,NA,0,NA,0,0
SRR7497167.20550,5922,0,NA,0,NA,0,0
SRR7497167.20551,3404,0,NA,0,NA,0,0
SRR7497167.20552,1154,0,NA,0,NA,0,0
SRR7497167.20553,2221,0,NA,0,NA,0,0
SRR7497167.20554,7749,0,NA,0,NA,0,0
SRR7497167.20555,1033,0,NA,0,NA,0,0
SRR7497167.20556,846,0,NA,0,NA,0,0
SRR7497167.20557,678,0,NA,0,NA,0,0
SRR7497167.20558,9496,0,NA,0,NA,0,0
SRR7497167.20559,9188,0,NA,0,NA,0,0
SRR7497167.20560,4477,0,NA,0,NA,0,0
SRR7497167.20561,509,0,NA,0,NA,0,0
SRR7497167.20562,11574,0,NA,0,NA,0,0
SRR7497167.20563,3302,0,NA,0,NA,0,0
SRR7497167.20564,2765,0,NA,0,NA,0,0
SRR7497167.20565,5215,0,NA,0,NA,0,0
SRR7497167.20566,4144,0,NA,0,NA,0,0
SRR7497167.20567,422,0,NA,0,NA,0,0
SRR7497167.20568,2446,0,NA,0,NA,0,0
SRR7497167.20569,8798,0.000455996,5833,4,NA,0,1
SRR7497167.20570,1994,0,NA,0,NA,0,0
SRR7497167.20571,514,0,NA,0,NA,0,0
SRR7497167.20572,1844,0,NA,0,NA,0,0
SRR7497167.20573,8128,0,NA,0,NA,0,0
SRR7497167.20574,1337,0,NA,0,NA,0,0
SRR7497167.20575,677,0,NA,0,NA,0,0
SRR7497167.20576,7309,0,NA,0,NA,0,0
SRR7497167.20577,2316,0,NA,0,NA,0,0
SRR7497167.20578,3553,0,NA,0,NA,0,0
SRR7497167.20579,2839,0,NA,0,NA,0,0
SRR7497167.20580,2168,0,NA,0,NA,0,0
SRR7497167.20581,1265,0,NA,0,NA,0,0
SRR7497167.20582,1272,0.00561798,5501,4,5833,3,0.571429
SRR7497167.20583,3197,0,NA,0,NA,0,0
SRR7497167.20584,5578,0,NA,0,NA,0,0
SRR7497167.20585,3789,0,NA,0,NA,0,0
SRR7497167.20586,3580,0,NA,0,NA,0,0
SRR7497167.20587,1821,0,NA,0,NA,0,0
SRR7497167.20588,802,0,NA,0,NA,0,0
SRR7497167.20589,1660,0,NA,0,NA,0,0
SRR7497167.20590,6765,0,NA,0,NA,0,0
SRR7497167.20591,7086,0,NA,0,NA,0,0
SRR7497167.20592,10661,0,NA,0,NA,0,0
SRR7497167.20593,4527,0,NA,0,NA,0,0
SRR7497167.20594,3978,0,NA,0,NA,0,0
SRR7497167.20595,2724,0,NA,0,NA,0,0
SRR7497167.20596,9315,0,NA,0,NA,0,0
SRR7497167.20597,8940,0,NA,0,NA,0,0
SRR7497167.20598,502,0,NA,0,NA,0,0
SRR7497167.20599,5805,0,NA,0,NA,0,0
SRR7497167.20600,5244,0,NA,0,NA,0,0
SRR7497167.20601,696,0,NA,0,NA,0,0
SRR7497167.20602,3823,0,NA,0,NA,0,0
SRR7497167.20603,1386,0,NA,0,NA,0,0
SRR7497167.20604,4189,0,NA,0,NA,0,0
SRR7497167.20605,2894,0,NA,0,NA,0,0
SRR7497167.20606,2539,0,NA,0,NA,0,0
SRR7497167.20607,4574,0,NA,0,NA,0,0
SRR7497167.20608,8052,0,NA,0,NA,0,0
SRR7497167.20609,2649,0,NA,0,NA,0,0
SRR7497167.20610,15125,0,NA,0,NA,0,0
SRR7497167.20611,5434,0,NA,0,NA,0,0
SRR7497167.20612,737,0,NA,0,NA,0,0
SRR7497167.20613,2175,0,NA,0,NA,0,0
SRR7497167.20614,5000,0,NA,0,NA,0,0
SRR7497167.20615,1468,0,NA,0,NA,0,0
SRR7497167.20616,8832,0,NA,0,NA,0,0
SRR7497167.20617,1845,0.000549753,5501,1,NA,0,1
SRR7497167.20618,4804,0,NA,0,NA,0,0
SRR7497167.20619,841,0,NA,0,NA,0,0
SRR7497167.20620,1990,0,NA,0,NA,0,0
SRR7497167.20621,2090,0,NA,0,NA,0,0
SRR7497167.20622,10262,0,NA,0,NA,0,0
SRR7497167.20623,1367,0,NA,0,NA,0,0
SRR7497167.20624,2414,0,NA,0,NA,0,0
SRR7497167.20625,2382,0,NA,0,NA,0,0
SRR7497167.20626,1578,0,NA,0,NA,0,0
SRR7497167.20627,4999,0,NA,0,NA,0,0
SRR7497167.20628,943,0,NA,0,NA,0,0
SRR7497167.20629,835,0,NA,0,NA,0,0
SRR7497167.20630,6976,0,NA,0,NA,0,0
SRR7497167.20631,3288,0,NA,0,NA,0,0
SRR7497167.20632,4235,0,NA,0,NA,0,0
SRR7497167.20633,10446,0,NA,0,NA,0,0
SRR7497167.20634,2259,0,NA,0,NA,0,0
SRR7497167.20635,3259,0,NA,0,NA,0,0
SRR7497167.20636,3101,0,NA,0,NA,0,0
SRR7497167.20637,1362,0,NA,0,NA,0,0
SRR7497167.20638,4397,0,NA,0,NA,0,0
SRR7497167.20639,2296,0,NA,0,NA,0,0
SRR7497167.20640,2156,0,NA,0,NA,0,0
SRR7497167.20641,1166,0,NA,0,NA,0,0
SRR7497167.20642,3586,0,NA,0,NA,0,0
SRR7497167.20643,8929,0,NA,0,NA,0,0
SRR7497167.20644,6056,0,NA,0,NA,0,0
SRR7497167.20645,4198,0,NA,0,NA,0,0
SRR7497167.20646,2368,0.0029889,5501,7,NA,0,1
SRR7497167.20647,2976,0,NA,0,NA,0,0
SRR7497167.20648,8069,0,NA,0,NA,0,0
SRR7497167.20649,2783,0,NA,0,NA,0,0
SRR7497167.20650,4022,0,NA,0,NA,0,0
SRR7497167.20651,329,0,NA,0,NA,0,0
SRR7497167.20652,3232,0,NA,0,NA,0,0
SRR7497167.20653,7403,0,NA,0,NA,0,0
SRR7497167.20654,5308,0.000567967,5833,3,NA,0,1
SRR7497167.20655,9676,0.000207254,5501,2,NA,0,1
SRR7497167.20656,500,0,NA,0,NA,0,0
SRR7497167.20657,5273,0,NA,0,NA,0,0
SRR7497167.20658,573,0,NA,0,NA,0,0
SRR7497167.20659,2975,0,NA,0,NA,0,0
SRR7497167.20660,5546,0,NA,0,NA,0,0
SRR7497167.20661,3440,0,NA,0,NA,0,0
SRR7497167.20662,10853,0,NA,0,NA,0,0
SRR7497167.20663,1608,0,NA,0,NA,0,0
SRR7497167.20664,2466,0,NA,0,NA,0,0
SRR7497167.20665,2426,0,NA,0,NA,0,0
SRR7497167.20666,1119,0,NA,0,NA,0,0
SRR7497167.20667,954,0,NA,0,NA,0,0
SRR7497167.20668,2058,0,NA,0,NA,0,0
SRR7497167.20669,2128,0,NA,0,NA,0,0
SRR7497167.20670,974,0,NA,0,NA,0,0
SRR7497167.20671,1249,0,NA,0,NA,0,0
SRR7497167.20672,940,0,NA,0,NA,0,0
SRR7497167.20673,4689,0,NA,0,NA,0,0
SRR7497167.20674,708,0,NA,0,NA,0,0
SRR7497167.20675,656,0,NA,0,NA,0,0
SRR7497167.20676,1520,0,NA,0,NA,0,0
SRR7497167.20677,4180,0,NA,0,NA,0,0
SRR7497167.20678,2587,0,NA,0,NA,0,0
SRR7497167.20679,6582,0,NA,0,NA,0,0
SRR7497167.20680,2975,0,NA,0,NA,0,0
SRR7497167.20681,2692,0,NA,0,NA,0,0
SRR7497167.20682,2439,0,NA,0,NA,0,0
SRR7497167.20683,3427,0,NA,0,NA,0,0
SRR7497167.20684,1483,0,NA,0,NA,0,0
SRR7497167.20685,608,0,NA,0,NA,0,0
SRR7497167.20686,1941,0,NA,0,NA,0,0
SRR7497167.20687,1601,0,NA,0,NA,0,0
SRR7497167.20688,1017,0,NA,0,NA,0,0
SRR7497167.20689,2988,0.00033761,5833,1,NA,0,1
SRR7497167.20690,4669,0,NA,0,NA,0,0
SRR7497167.20691,5064,0,NA,0,NA,0,0
SRR7497167.20692,1130,0,NA,0,NA,0,0
SRR7497167.20693,9501,0,NA,0,NA,0,0
SRR7497167.20694,2894,0.00209205,562,6,NA,0,1
SRR7497167.20695,1954,0,NA,0,NA,0,0
SRR7497167.20696,5404,0,NA,0,NA,0,0
SRR7497167.20697,2762,0.00146199,5501,4,NA,0,1
SRR7497167.20698,3167,0,NA,0,NA,0,0
SRR7497167.20699,8731,0,NA,0,NA,0,0
SRR7497167.20700,567,0,NA,0,NA,0,0
SRR7497167.20701,6167,0,NA,0,NA,0,0
SRR7497167.20702,8610,0,NA,0,NA,0,0
SRR7497167.20703,7294,0,NA,0,NA,0,0
SRR7497167.20704,9424,0,NA,0,NA,0,0
SRR7497167.20705,3836,0,NA,0,NA,0,0
SRR7497167.20706,3086,0,NA,0,NA,0,0
SRR7497167.20707,8235,0,NA,0,NA,0,0
SRR7497167.20708,1083,0,NA,0,NA,0,0
SRR7497167.20709,1189,0,NA,0,NA,0,0
SRR7497167.20710,10037,0,NA,0,NA,0,0
SRR7497167.20711,2176,0,NA,0,NA,0,0
SRR7497167.20712,1001,0,NA,0,NA,0,0
SRR7497167.20713,8068,0,NA,0,NA,0,0
SRR7497167.20714,2128,0,NA,0,NA,0,0
SRR7497167.20715,1445,0,NA,0,NA,0,0
SRR7497167.20716,6009,0.00200568,562,11,1280,1,0.916667
SRR7497167.20717,5037,0,NA,0,NA,0,0
SRR7497167.20718,1357,0.00375657,5833,5,NA,0,1
SRR7497167.20719,5538,0,NA,0,NA,0,0
SRR7497167.20720,6479,0,NA,0,NA,0,0
SRR7497167.20721,4328,0,NA,0,NA,0,0
SRR7497167.20722,1779,0,NA,0,NA,0,0
SRR7497167.20723,671,0,NA,0,NA,0,0
SRR7497167.20724,4361,0,NA,0,NA,0,0
SRR7497167.20725,1590,0,NA,0,NA,0,0
SRR7497167.20726,3256,0.00402477,5833,13,NA,0,1
SRR7497167.20727,6383,0,NA,0,NA,0,0
SRR7497167.20728,3927,0,NA,0,NA,0,0
SRR7497167.20729,2858,0,NA,0,NA,0,0
SRR7497167.20730,6724,0,NA,0,NA,0,0
SRR7497167.20731,1217,0.00335852,28901,1,1313,1,0.5
SRR7497167.20732,8031,0,NA,0,NA,0,0
SRR7497167.20733,2339,0,NA,0,NA,0,0
SRR7497167.20734,778,0,NA,0,NA,0,0
SRR7497167.20735,8121,0,NA,0,NA,0,0
SRR7497167.20736,4282,0.0263158,5501,112,NA,0,1
SRR7497167.20737,2815,0,NA,0,NA,0,0
SRR7497167.20738,10462,0,NA,0,NA,0,0
SRR7497167.20739,7505,0,NA,0,NA,0,0
SRR7497167.20740,4914,0,NA,0,NA,0,0
SRR7497167.20741,13249,0,NA,0,NA,0,0
SRR7497167.20742,3476,0,NA,0,NA,0,0
SRR7497167.20743,3594,0,NA,0,NA,0,0
SRR7497167.20744,1236,0,NA,0,NA,0,0
SRR7497167.20745,8404,0,NA,0,NA,0,0
SRR7497167.20746,4852,0,NA,0,NA,0,0
SRR7497167.20747,7865,0,NA,0,NA,0,0
SRR7497167.20748,9020,0,NA,0,NA,0,0
SRR7497167.20749,663,0,NA,0,NA,0,0
SRR7497167.20750,4832,0,NA,0,NA,0,0
SRR7497167.20751,5686,0,NA,0,NA,0,0
SRR7497167.20752,3353,0,NA,0,NA,0,0
SRR7497167.20753,716,0,NA,0,NA,0,0
SRR7497167.20754,6950,0,NA,0,NA,0,0
SRR7497167.20755,8628,0,NA,0,NA,0,0
SRR7497167.20756,852,0,NA,0,NA,0,0
SRR7497167.20757,6886,0,NA,0,NA,0,0
SRR7497167.20758,2433,0,NA,0,NA,0,0
SRR7497167.20759,4203,0,NA,0,NA,0,0
SRR7497167.20760,2836,0,NA,0,NA,0,0
SRR7497167.20761,1268,0,NA,0,NA,0,0
SRR7497167.20762,3635,0,NA,0,NA,0,0
SRR7497167.20763,3065,0,NA,0,NA,0,0
SRR7497167.20764,663,0,NA,0,NA,0,0
SRR7497167.20765,1622,0,NA,0,NA,0,0
SRR7497167.20766,8629,0,NA,0,NA,0,0
SRR7497167.20767,3654,0.000275634,5833,1,NA,0,1
SRR7497167.20768,7358,0,NA,0,NA,0,0
SRR7497167.20769,2615,0,NA,0,NA,0,0
SRR7497167.20770,2999,0,NA,0,NA,0,0
SRR7497167.20771,8833,0,NA,0,NA,0,0
SRR7497167.20772,5008,0,NA,0,NA,0,0
SRR7497167.20773,1689,0,NA,0,NA,0,0
SRR7497167.20774,2351,0.000860215,666,2,NA,0,1
SRR7497167.20775,4567,0,NA,0,NA,0,0
SRR7497167.20776,1811,0,NA,0,NA,0,0
SRR7497167.20777,5798,0,NA,0,NA,0,0
SRR7497167.20778,4196,0,NA,0,NA,0,0
SRR7497167.20779,2544,0,NA,0,NA,0,0
SRR7497167.20780,1057,0,NA,0,NA,0,0
SRR7497167.20781,9220,0,NA,0,NA,0,0
SRR7497167.20782,3805,0,NA,0,NA,0,0
SRR7497167.20783,3753,0,NA,0,NA,0,0
SRR7497167.20784,4696,0,NA,0,NA,0,0
SRR7497167.20785,5350,0,NA,0,NA,0,0
SRR7497167.20786,440,0,NA,0,NA,0,0
SRR7497167.20787,867,0,NA,0,NA,0,0
SRR7497167.20788,3660,0,NA,0,NA,0,0
SRR7497167.20789,11816,0,NA,0,NA,0,0
SRR7497167.20790,396,0,NA,0,NA,0,0
SRR7497167.20791,11064,0,NA,0,NA,0,0
SRR7497167.20792,4313,0,NA,0,NA,0,0
SRR7497167.20793,6199,0,NA,0,NA,0,0
SRR7497167.20794,5400,0,NA,0,NA,0,0
SRR7497167.20795,4660,0,NA,0,NA,0,0
SRR7497167.20796,756,0,NA,0,NA,0,0
SRR7497167.20797,6627,0,NA,0,NA,0,0
SRR7497167.20798,7886,0,NA,0,NA,0,0
SRR7497167.20799,2731,0,NA,0,NA,0,0
SRR7497167.20800,1305,0,NA,0,NA,0,0
SRR7497167.20801,4236,0,NA,0,NA,0,0
SRR7497167.20802,5642,0.000534188,5833,3,NA,0,1
SRR7497167.20803,627,0,NA,0,NA,0,0
SRR7497167.20804,529,0,NA,0,NA,0,0
SRR7497167.20805,2533,0,NA,0,NA,0,0
SRR7497167.20806,1989,0,NA,0,NA,0,0
SRR7497167.20807,1601,0,NA,0,NA,0,0
SRR7497167.20808,709,0,NA,0,NA,0,0
SRR7497167.20809,4602,0,NA,0,NA,0,0
SRR7497167.20810,2161,0,NA,0,NA,0,0
SRR7497167.20811,8575,0,NA,0,NA,0,0
SRR7497167.20812,3167,0,NA,0,NA,0,0
SRR7497167.20813,3899,0,NA,0,NA,0,0
SRR7497167.20814,2822,0,NA,0,NA,0,0
SRR7497167.20815,6902,0,NA,0,NA,0,0
SRR7497167.20816,3947,0,NA,0,NA,0,0
SRR7497167.20817,665,0,NA,0,NA,0,0
SRR7497167.20818,8942,0.00112158,5833,10,NA,0,1
SRR7497167.20819,6037,0,NA,0,NA,0,0
SRR7497167.20820,1431,0,NA,0,NA,0,0
SRR7497167.20821,2646,0,NA,0,NA,0,0
SRR7497167.20822,11695,8.56971e-05,5501,1,NA,0,1
SRR7497167.20823,1783,0,NA,0,NA,0,0
SRR7497167.20824,1317,0,NA,0,NA,0,0
SRR7497167.20825,7103,0,NA,0,NA,0,0
SRR7497167.20826,1921,0,NA,0,NA,0,0
SRR7497167.20827,9663,0,NA,0,NA,0,0
SRR7497167.20828,2410,0,NA,0,NA,0,0
SRR7497167.20829,5998,0,NA,0,NA,0,0
SRR7497167.20830,2451,0,NA,0,NA,0,0
SRR7497167.20831,2803,0,NA,0,NA,0,0
SRR7497167.20832,2492,0,NA,0,NA,0,0
SRR7497167.20833,1681,0,NA,0,NA,0,0
SRR7497167.20834,3099,0,NA,0,NA,0,0
SRR7497167.20835,3106,0,NA,0,NA,0,0
SRR7497167.20836,3413,0.000590493,5833,2,NA,0,1
SRR7497167.20837,4896,0,NA,0,NA,0,0
SRR7497167.20838,3891,0,NA,0,NA,0,0
SRR7497167.20839,2110,0,NA,0,NA,0,0
SRR7497167.20840,8489,0,NA,0,NA,0,0
SRR7497167.20841,4831,0,NA,0,NA,0,0
SRR7497167.20842,4627,0,NA,0,NA,0,0
SRR7497167.20843,5689,0,NA,0,NA,0,0
SRR7497167.20844,2103,0,NA,0,NA,0,0
SRR7497167.20845,1892,0,NA,0,NA,0,0
SRR7497167.20846,463,0,NA,0,NA,0,0
SRR7497167.20847,5846,0,NA,0,NA,0,0
SRR7497167.20848,4671,0.000215285,5833,1,NA,0,1
SRR7497167.20849,13759,0,NA,0,NA,0,0
SRR7497167.20850,566,0,NA,0,NA,0,0
SRR7497167.20851,3880,0,NA,0,NA,0,0
SRR7497167.20852,5012,0,NA,0,NA,0,0
SRR7497167.20853,3977,0,NA,0,NA,0,0
SRR7497167.20854,2336,0,NA,0,NA,0,0
SRR7497167.20855,2084,0,NA,0,NA,0,0
SRR7497167.20856,5768,0,NA,0,NA,0,0
SRR7497167.20857,5885,0,NA,0,NA,0,0
SRR7497167.20858,1766,0,NA,0,NA,0,0
SRR7497167.20859,849,0,NA,0,NA,0,0
SRR7497167.20860,4379,0,NA,0,NA,0,0
SRR7497167.20861,1258,0,NA,0,NA,0,0
